One_digit_id,Epitope_Convergence_Group_Interface_G_100_epi_SG100AB,Epitope_Convergence_Group_Interface_G_100_epi_SG95AB,Epitope_Convergence_Group_Interface_G_100_epi_SG80AB,Epitope_Convergence_Group_Interface_G_95_epi_SG100AB,Epitope_Convergence_Group_Interface_G_95_epi_SG95AB,Epitope_Convergence_Group_Interface_G_95_epi_SG80AB
2vdq_0,24,-1,-1,25,-1,-1
2vdo_0,24,-1,-1,25,-1,-1
3ze0_1,24,-1,-1,25,-1,-1
2vdk_0,24,-1,-1,25,-1,-1
2vdn_0,24,-1,-1,25,-1,-1
2vdm_0,24,-1,-1,25,-1,-1
3zdx_1,24,-1,-1,25,-1,-1
4z7q_1,24,-1,-1,25,-1,-1
3zdy_1,24,-1,-1,25,-1,-1
2vdr_0,24,-1,-1,25,-1,-1
6v4p_0,-1,-1,-1,-1,-1,-1
7la4_0,-1,-1,-1,-1,-1,-1
7td8_1,25,-1,-1,26,-1,-1
7tct_1,25,-1,-1,26,-1,-1
9dao_0,-1,-1,-1,-1,-1,-1
7dhi_0,-1,-1,-1,-1,-1,-1
7uij_0,-1,-1,-1,-1,-1,-1
9bif_1,-1,-1,-1,-1,-1,-1
9c1s_1,-1,-1,-1,-1,-1,-1
9irc_0,-1,-1,-1,-1,-1,-1
9jcy_0,-1,-1,-1,-1,-1,-1
9cmc_2,-1,-1,-1,-1,-1,-1
9cmc_3,-1,-1,-1,-1,-1,-1
6d6u_1,-1,-1,-1,-1,-1,-1
9drx_0,-1,-1,-1,-1,-1,-1
8vqy_0,-1,-1,-1,-1,-1,-1
8vrn_0,-1,-1,-1,-1,-1,-1
6x3s_1,-1,-1,-1,-1,-1,-1
6x3t_0,-1,-1,-1,-1,-1,-1
6x3w_0,-1,-1,-1,-1,-1,-1
6x40_0,-1,-1,-1,-1,-1,-1
8dd2_0,-1,-1,-1,-1,-1,-1
8dd3_0,-1,-1,-1,-1,-1,-1
6x3u_0,-1,-1,-1,-1,-1,-1
8sgo_0,-1,-1,-1,-1,-1,-1
8si9_0,-1,-1,-1,-1,-1,-1
6x3x_0,-1,-1,-1,-1,-1,-1
6x3z_0,-1,-1,-1,-1,-1,-1
8sid_0,-1,-1,-1,-1,-1,-1
6x3v_0,-1,-1,-1,-1,-1,-1
6d6t_0,-1,-1,-1,-1,-1,-1
9fg3_1,-1,-1,-1,-1,-1,-1
9fyr_0,-1,-1,-1,-1,-1,-1
9b7r_0,-1,-1,-1,-1,-1,-1
8uzp_1,-1,-1,-1,-1,-1,-1
9bj3_0,-1,-1,-1,-1,-1,-1
9ban_1,-1,-1,-1,-1,-1,-1
9bao_0,-1,-1,-1,-1,-1,-1
8y3h_0,-1,-1,-1,-1,-1,-1
8y3i_0,-1,-1,-1,-1,-1,-1
8z6u_1,-1,-1,-1,-1,-1,-1
8z6w_1,-1,-1,-1,-1,-1,-1
9kt3_0,-1,-1,-1,-1,-1,-1
9ctv_0,-1,-1,-1,-1,-1,-1
8ume_1,-1,-1,-1,-1,-1,-1
7jn5_0,-1,-1,-1,-1,-1,-1
7lm9_0,-1,-1,-1,-1,-1,-1
7x4i_1,-1,-1,-1,-1,-1,-1
8wcg_0,-1,-1,-1,-1,-1,-1
8wcg_1,-1,-1,-1,-1,-1,-1
8wcg_2,-1,-1,-1,-1,-1,-1
8wcg_3,-1,-1,-1,-1,-1,-1
9clp_0,-1,-1,-1,-1,-1,-1
8k9b_0,-1,-1,-1,-1,-1,-1
8k9j_0,-1,-1,-1,-1,-1,-1
8k9m_0,-1,-1,-1,-1,-1,-1
8yky_0,-1,-1,-1,-1,-1,-1
8dcn_0,-1,-1,-1,-1,-1,-1
5w0k_1,-1,-1,-1,-1,-1,-1
7s07_1,-1,-1,-1,-1,-1,-1
7s1b_0,-1,-1,-1,-1,-1,-1
7yp2_0,-1,-1,-1,-1,-1,-1
8khr_0,-1,-1,-1,-1,-1,-1
8tnt_0,-1,-1,-1,-1,-1,-1
8jiz_1,-1,-1,-1,-1,-1,-1
8r9w_0,-1,-1,-1,-1,-1,-1
8r9x_0,-1,-1,-1,-1,-1,-1
8r9y_0,-1,-1,-1,-1,-1,-1
8r9y_1,-1,-1,-1,-1,-1,-1
8r9z_0,-1,-1,-1,-1,-1,-1
8r9z_1,-1,-1,-1,-1,-1,-1
9b2c_0,-1,-1,-1,-1,-1,-1
8fsl_0,-1,-1,-1,-1,-1,-1
8fsl_1,-1,-1,-1,-1,-1,-1
8fsl_2,-1,-1,-1,-1,-1,-1
8fsl_3,-1,-1,-1,-1,-1,-1
8c2r_1,-1,-1,-1,-1,-1,-1
8r1c_0,-1,-1,-1,-1,-1,-1
8go9_1,26,12,-1,27,12,-1
8j8r_0,26,12,-1,27,12,-1
8tui_0,-1,-1,-1,-1,-1,-1
8pnl_1,-1,-1,-1,-1,-1,-1
8fxb_0,-1,-1,-1,-1,-1,-1
8fgx_0,-1,-1,-1,-1,-1,-1
8h08_2,-1,-1,-1,-1,-1,-1
8h08_3,-1,-1,-1,-1,-1,-1
7xdk_0,-1,-1,-1,-1,-1,-1
7xdk_1,-1,-1,-1,-1,-1,-1
7xdk_2,-1,-1,-1,-1,-1,-1
7xdk_3,-1,-1,-1,-1,-1,-1
7xdk_4,-1,-1,-1,-1,-1,-1
7xdk_5,-1,-1,-1,-1,-1,-1
8f6f_0,-1,-1,-1,-1,-1,-1
8f7r_0,-1,-1,-1,-1,-1,-1
7ral_0,-1,-1,-1,-1,-1,-1
8dw9_1,-1,-1,-1,-1,-1,-1
7uny_1,-1,-1,-1,-1,-1,-1
7unz_0,-1,-1,-1,-1,-1,-1
8dyp_0,-1,-1,-1,-1,-1,-1
7uvf_0,-1,-1,-1,-1,-1,-1
8ew6_0,-1,-1,-1,-1,-1,-1
7b5g_0,-1,-1,-1,-1,-1,-1
7ocj_0,-1,-1,-1,-1,-1,-1
7zra_1,-1,-1,-1,-1,-1,-1
7xw6_0,-1,-1,-1,-1,-1,-1
7upl_0,-1,-1,-1,-1,-1,-1
8djk_0,-1,-1,-1,-1,-1,-1
7wp1_0,-1,-1,-1,-1,-1,-1
8cy7_0,-1,-1,-1,-1,-1,-1
7mno_0,-1,-1,-1,-1,-1,-1
6wf1_0,-1,-1,-1,-1,-1,-1
4hc1_1,-1,-1,-1,-1,-1,-1
7lue_1,-1,-1,-1,-1,-1,-1
7s6j_2,-1,-1,-1,-1,-1,-1
5kov_6,-1,-1,-1,-1,-1,-1
6svl_3,-1,-1,-1,-1,-1,-1
5dwu_0,-1,-1,-1,-1,-1,-1
5dmi_0,-1,-1,-1,-1,-1,-1
5dmj_2,-1,-1,-1,-1,-1,-1
5ihl_2,-1,-1,-1,-1,-1,-1
6fax_0,-1,-1,-1,-1,-1,-1
6pe8_0,-1,-1,-1,-1,-1,-1
6pe9_1,-1,-1,-1,-1,-1,-1
8yx1_1,-1,-1,-1,-1,-1,-1
8yx9_3,-1,-1,-1,-1,-1,-1
1ncb_0,-1,-1,-1,-1,-1,-1
7ahv_0,-1,-1,-1,-1,-1,-1
8ol9_0,-1,-1,-1,-1,-1,-1
3u2s_0,-1,-1,-1,-1,-1,-1
6wzm_0,-1,-1,-1,-1,-1,-1
7rmg_0,-1,-1,-1,-1,-1,-1
7rmi_0,-1,-1,-1,-1,-1,-1
7ec5_0,-1,-1,-1,-1,-1,-1
9s37_0,-1,-1,-1,-1,-1,-1
9s37_1,-1,-1,-1,-1,-1,-1
8rex_0,-1,-1,-1,-1,-1,-1
9oaq_0,27,13,-1,28,13,-1
9oas_1,27,13,-1,28,13,-1
9dbo_0,-1,-1,-1,-1,-1,-1
9dl0_1,-1,-1,-1,-1,-1,-1
9gsl_0,-1,-1,-1,-1,-1,-1
9i20_0,-1,-1,-1,-1,-1,-1
8z3m_0,-1,-1,-1,-1,-1,-1
6urm_1,-1,-1,-1,-1,-1,-1
7fah_0,-1,-1,-1,-1,-1,-1
7t3d_0,-1,-1,-1,-1,-1,-1
7t3d_1,-1,-1,-1,-1,-1,-1
7t3d_2,-1,-1,-1,-1,-1,-1
7t3d_3,-1,-1,-1,-1,-1,-1
9dm0_0,-1,-1,-1,-1,-1,-1
9cbn_0,-1,-1,-1,-1,-1,-1
9cbn_1,28,-1,-1,29,-1,-1
9cbn_2,28,-1,-1,29,-1,-1
9b8j_0,-1,-1,-1,-1,-1,-1
8s79_1,-1,-1,-1,-1,-1,-1
8k19_0,-1,-1,-1,-1,-1,-1
8qj2_1,-1,-1,-1,-1,-1,-1
8tv3_0,-1,-1,-1,-1,-1,-1
8yww_0,-1,-1,-1,-1,-1,-1
8yww_1,-1,-1,-1,-1,-1,-1
8yww_2,-1,-1,-1,-1,-1,-1
9fzc_0,-1,-1,-1,-1,-1,-1
8s0m_0,-1,-1,-1,-1,-1,-1
8rh1_0,-1,-1,-1,-1,-1,-1
8rh2_2,-1,-1,-1,-1,-1,-1
8jj1_0,-1,-1,-1,-1,-1,-1
8tzw_0,-1,-1,-1,-1,-1,-1
8jio_0,-1,-1,-1,-1,-1,-1
8kei_0,-1,-1,-1,-1,-1,-1
8jnk_0,-1,-1,-1,-1,-1,-1
8c3k_0,-1,-1,-1,-1,-1,-1
8c3l_0,-1,-1,-1,-1,-1,-1
8tfn_0,-1,-1,-1,-1,-1,-1
8w84_0,-1,-1,-1,-1,-1,-1
8fdo_0,-1,-1,-1,-1,-1,-1
8ty1_0,-1,-1,-1,-1,-1,-1
8bvr_0,-1,-1,-1,-1,-1,-1
8omu_0,-1,-1,-1,-1,-1,-1
8bvs_0,-1,-1,-1,-1,-1,-1
8bw7_0,-1,-1,-1,-1,-1,-1
8c8t_0,-1,-1,-1,-1,-1,-1
7zjl_1,-1,-1,-1,-1,-1,-1
7wp8_0,-1,-1,-1,-1,-1,-1
7wp8_1,-1,-1,-1,-1,-1,-1
7wp8_2,-1,-1,-1,-1,-1,-1
8e99_0,-1,-1,-1,-1,-1,-1
7xst_2,-1,-1,-1,-1,-1,-1
7xst_3,-1,-1,-1,-1,-1,-1
7t76_0,-1,-1,-1,-1,-1,-1
6mto_0,-1,-1,-1,-1,-1,-1
6mtq_0,-1,-1,-1,-1,-1,-1
7rew_0,-1,-1,-1,-1,-1,-1
7mly_1,-1,-1,-1,-1,-1,-1
7mly_2,-1,-1,-1,-1,-1,-1
7pbz_0,-1,-1,-1,-1,-1,-1
7pc0_0,-1,-1,-1,-1,-1,-1
6bf4_0,-1,-1,-1,-1,-1,-1
7nx7_0,-1,-1,-1,-1,-1,-1
7nx7_1,-1,-1,-1,-1,-1,-1
4hfu_0,-1,-1,-1,-1,-1,-1
4hg4_4,29,14,-1,30,14,-1
4hg4_1,29,14,-1,30,14,-1
4hg4_2,29,14,-1,30,14,-1
4hg4_3,29,14,-1,30,14,-1
4hg4_5,29,14,-1,30,14,-1
4hg4_6,29,14,-1,30,14,-1
4hg4_7,29,14,-1,30,14,-1
4mwf_1,-1,-1,-1,-1,-1,-1
5cba_0,-1,-1,-1,-1,-1,-1
5cbe_0,-1,-1,-1,-1,-1,-1
7b18_1,-1,-1,-1,-1,-1,-1
7b18_3,-1,-1,-1,-1,-1,-1
5o0w_3,-1,-1,-1,-1,-1,-1
5vqm_1,-1,-1,-1,-1,-1,-1
6k7o_1,-1,-1,-1,-1,-1,-1
6vn1_2,-1,-1,-1,-1,-1,-1
6xq0_0,-1,-1,-1,-1,-1,-1
7trh_0,-1,-1,-1,-1,-1,-1
7t4q_1,-1,-1,-1,-1,-1,-1
7x2f_0,-1,-1,-1,-1,-1,-1
5imm_0,-1,-1,-1,-1,-1,-1
5imo_0,-1,-1,-1,-1,-1,-1
5c2u_0,-1,-1,-1,-1,-1,-1
7l0l_1,-1,-1,-1,-1,-1,-1
5f97_1,-1,-1,-1,-1,-1,-1
5f93_3,-1,-1,-1,-1,-1,-1
5hd8_0,-1,-1,-1,-1,-1,-1
6ch9_0,-1,-1,-1,-1,-1,-1
6okp_0,-1,-1,-1,-1,-1,-1
6okp_3,-1,-1,-1,-1,-1,-1
6wpt_0,-1,-1,-1,-1,-1,-1
5w9n_1,-1,-1,-1,-1,-1,-1
5w9m_0,-1,-1,-1,-1,-1,-1
5w9k_2,-1,-1,-1,-1,-1,-1
5w9o_1,-1,-1,-1,-1,-1,-1
5w9i_0,-1,-1,-1,-1,-1,-1
5w9h_2,-1,-1,-1,-1,-1,-1
5w9l_0,-1,-1,-1,-1,-1,-1
5w9p_0,-1,-1,-1,-1,-1,-1
5w9j_0,-1,-1,-1,-1,-1,-1
6djp_0,-1,-1,-1,-1,-1,-1
6ujb_0,-1,-1,-1,-1,-1,-1
6ujc_0,-1,-1,-1,-1,-1,-1
9ind_0,-1,-1,-1,-1,-1,-1
7zrc_0,-1,-1,-1,-1,-1,-1
3jba_0,-1,-1,-1,-1,-1,-1
4cdg_1,-1,-1,-1,-1,-1,-1
6ogx_0,-1,-1,-1,-1,-1,-1
6ogx_1,-1,-1,-1,-1,-1,-1
6okm_0,-1,-1,-1,-1,-1,-1
6okn_1,30,-1,-1,31,-1,-1
7yk4_0,30,-1,-1,31,-1,-1
7lbe_0,-1,-1,-1,-1,-1,-1
7lbf_0,31,-1,-1,32,-1,-1
7lbe_1,31,-1,-1,32,-1,-1
7lbf_1,-1,-1,-1,-1,-1,-1
7lbg_0,-1,-1,-1,-1,-1,-1
7lbg_1,-1,-1,-1,-1,-1,-1
7t4r_0,-1,-1,-1,-1,-1,-1
7t4r_3,-1,-1,-1,-1,-1,-1
1otu_1,-1,-1,-1,-1,-1,-1
2exy_1,-1,-1,-1,-1,-1,-1
4kk8_1,-1,-1,-1,-1,-1,-1
4lou_0,-1,-1,-1,-1,-1,-1
7mub_0,-1,-1,-1,-1,-1,-1
7mjt_0,-1,-1,-1,-1,-1,-1
7mk6_0,-1,-1,-1,-1,-1,-1
6q0e_0,-1,-1,-1,-1,-1,-1
6q0i_0,32,15,-1,33,15,-1
6q18_0,32,15,-1,33,15,-1
6q0l_0,32,15,-1,33,15,-1
6q0h_0,32,15,-1,33,15,-1
6whk_0,-1,-1,-1,-1,-1,-1
6xq4_0,-1,-1,-1,-1,-1,-1
6xey_1,-1,-1,-1,-1,-1,-1
4hcr_1,-1,-1,-1,-1,-1,-1
5uty_1,-1,-1,-1,-1,-1,-1
2arj_0,-1,-1,-1,-1,-1,-1
5yhl_0,-1,-1,-1,-1,-1,-1
5ywy_0,-1,-1,-1,-1,-1,-1
7kqe_1,-1,-1,-1,-1,-1,-1
7dfp_0,-1,-1,-1,-1,-1,-1
6qv0_1,-1,-1,-1,-1,-1,-1
6pcu_1,-1,-1,-1,-1,-1,-1
1gc1_0,-1,-1,-1,-1,-1,-1
6mej_0,-1,-1,-1,-1,-1,-1
6mej_1,-1,-1,-1,-1,-1,-1
6rlo_3,-1,-1,-1,-1,-1,-1
6z1v_0,33,16,-1,34,16,-1
6z20_1,33,16,-1,34,16,-1
4jlr_1,-1,-1,-1,-1,-1,-1
6zrv_0,-1,-1,-1,-1,-1,-1
5c1m_0,-1,-1,-1,-1,-1,-1
8qot_0,-1,-1,-1,-1,-1,-1
8qot_1,-1,-1,-1,-1,-1,-1
7so9_0,-1,-1,-1,-1,-1,-1
7so9_1,-1,-1,-1,-1,-1,-1
7so9_2,-1,-1,-1,-1,-1,-1
7so9_3,-1,-1,-1,-1,-1,-1
7so9_4,-1,-1,-1,-1,-1,-1
7so9_5,-1,-1,-1,-1,-1,-1
7soa_0,-1,-1,-1,-1,-1,-1
7k9j_0,-1,-1,-1,-1,-1,-1
7k9k_0,-1,-1,-1,-1,-1,-1
5te4_0,-1,-1,-1,-1,-1,-1
7wed_0,-1,-1,-1,-1,-1,-1
7wef_0,-1,-1,-1,-1,-1,-1
3or7_0,-1,-1,-1,-1,-1,-1
5kjr_0,-1,-1,-1,-1,-1,-1
5t1d_0,-1,-1,-1,-1,-1,-1
6c5v_0,-1,-1,-1,-1,-1,-1
7yoy_0,-1,-1,-1,-1,-1,-1
7yoy_1,-1,-1,-1,-1,-1,-1
8tnn_1,-1,-1,-1,-1,-1,-1
8tnt_1,-1,-1,-1,-1,-1,-1
8too_0,-1,-1,-1,-1,-1,-1
3bsz_0,-1,-1,-1,-1,-1,-1
6vkn_2,-1,-1,-1,-1,-1,-1
7df9_0,-1,-1,-1,-1,-1,-1
7b2p_0,-1,-1,-1,-1,-1,-1
5ngv_0,-1,-1,-1,-1,-1,-1
5nhr_1,-1,-1,-1,-1,-1,-1
7mrz_0,34,-1,-1,35,-1,-1
7oly_0,34,-1,-1,35,-1,-1
4nik_0,-1,-1,-1,-1,-1,-1
7cr5_0,-1,-1,-1,-1,-1,-1
7n0r_1,-1,-1,-1,-1,-1,-1
7n0s_1,-1,-1,-1,-1,-1,-1
7n3c_0,-1,-1,-1,-1,-1,-1
7r98_1,-1,-1,-1,-1,-1,-1
7sts_0,-1,-1,-1,-1,-1,-1
7sue_3,-1,-1,-1,-1,-1,-1
3thm_0,-1,-1,-1,-1,-1,-1
3tje_0,-1,-1,-1,-1,-1,-1
1adq_0,-1,-1,-1,-1,-1,-1
4zfg_0,35,-1,-1,36,-1,-1
8vgp_0,35,-1,-1,36,-1,-1
2dtg_0,-1,-1,-1,-1,-1,-1
2dtg_1,-1,-1,-1,-1,-1,-1
6oej_0,-1,-1,-1,-1,-1,-1
1fns_0,-1,-1,-1,-1,-1,-1
4d9q_1,-1,-1,-1,-1,-1,-1
5i6x_0,-1,-1,-1,-1,-1,-1
5i71_0,-1,-1,-1,-1,-1,-1
5i73_0,-1,-1,-1,-1,-1,-1
5i74_0,-1,-1,-1,-1,-1,-1
6awo_0,-1,-1,-1,-1,-1,-1
5i75_0,-1,-1,-1,-1,-1,-1
6awp_0,-1,-1,-1,-1,-1,-1
6awq_0,-1,-1,-1,-1,-1,-1
7jti_0,-1,-1,-1,-1,-1,-1
6gwq_0,-1,-1,-1,-1,-1,-1
3wxw_0,36,-1,-1,37,-1,-1
6yxd_0,36,-1,-1,37,-1,-1
6ks1_0,36,-1,-1,37,-1,-1
6yxf_0,36,-1,-1,37,-1,-1
6yx9_0,36,-1,-1,37,-1,-1
5lwy_0,36,-1,-1,37,-1,-1
5lx9_0,36,-1,-1,37,-1,-1
6yxg_0,36,-1,-1,37,-1,-1
5lxa_0,36,-1,-1,37,-1,-1
9mlk_1,-1,-1,-1,-1,-1,-1
9kyo_0,-1,-1,-1,-1,-1,-1
9kmi_0,-1,-1,-1,-1,-1,-1
9kmk_0,-1,-1,-1,-1,-1,-1
9kml_0,-1,-1,-1,-1,-1,-1
9kmm_0,-1,-1,-1,-1,-1,-1
9e6k_0,-1,-1,-1,-1,-1,-1
9o58_0,-1,-1,-1,-1,-1,-1
3pgf_0,-1,-1,-1,-1,-1,-1
5bjz_0,-1,-1,-1,-1,-1,-1
5bk1_0,-1,-1,-1,-1,-1,-1
5bk2_0,-1,-1,-1,-1,-1,-1
5gru_0,-1,-1,-1,-1,-1,-1
5gru_1,-1,-1,-1,-1,-1,-1
5gs2_0,-1,-1,-1,-1,-1,-1
5m14_0,-1,-1,-1,-1,-1,-1
5m15_0,-1,-1,-1,-1,-1,-1
9cph_0,-1,-1,-1,-1,-1,-1
9fgv_0,-1,-1,-1,-1,-1,-1
8r4n_0,-1,-1,-1,-1,-1,-1
8v13_0,-1,-1,-1,-1,-1,-1
9gu2_1,-1,-1,-1,-1,-1,-1
8jbg_0,-1,-1,-1,-1,-1,-1
8xof_0,-1,-1,-1,-1,-1,-1
8xog_0,-1,-1,-1,-1,-1,-1
8xoh_0,-1,-1,-1,-1,-1,-1
8xoi_0,-1,-1,-1,-1,-1,-1
8xoj_0,-1,-1,-1,-1,-1,-1
9jh5_1,-1,-1,-1,-1,-1,-1
7r0j_0,-1,-1,-1,-1,-1,-1
8wrz_0,-1,-1,-1,-1,-1,-1
8zyu_0,-1,-1,-1,-1,-1,-1
9ii3_0,-1,-1,-1,-1,-1,-1
9cxd_0,-1,-1,-1,-1,-1,-1
9bu8_0,-1,-1,-1,-1,-1,-1
8y0q_0,-1,-1,-1,-1,-1,-1
9g5k_0,-1,-1,-1,-1,-1,-1
7w53_0,-1,-1,-1,-1,-1,-1
8h4k_0,-1,-1,-1,-1,-1,-1
8hj5_1,-1,-1,-1,-1,-1,-1
8wc9_0,-1,-1,-1,-1,-1,-1
8xor_0,-1,-1,-1,-1,-1,-1
9bis_0,-1,-1,-1,-1,-1,-1
9bit_0,-1,-1,-1,-1,-1,-1
9biu_0,-1,-1,-1,-1,-1,-1
8ut2_0,-1,-1,-1,-1,-1,-1
9at8_0,-1,-1,-1,-1,-1,-1
8hp9_2,-1,-1,-1,-1,-1,-1
8hp9_3,-1,-1,-1,-1,-1,-1
8t5c_0,-1,-1,-1,-1,-1,-1
8t5c_1,-1,-1,-1,-1,-1,-1
8ja3_0,-1,-1,-1,-1,-1,-1
8cr9_0,-1,-1,-1,-1,-1,-1
8crb_0,-1,-1,-1,-1,-1,-1
8h63_0,-1,-1,-1,-1,-1,-1
8h64_0,-1,-1,-1,-1,-1,-1
8p8j_0,-1,-1,-1,-1,-1,-1
6eti_0,-1,-1,-1,-1,-1,-1
7nfd_1,-1,-1,-1,-1,-1,-1
7neq_0,-1,-1,-1,-1,-1,-1
6feq_1,-1,-1,-1,-1,-1,-1
8p8j_2,-1,-1,-1,-1,-1,-1
8u2c_1,-1,-1,-1,-1,-1,-1
8pxo_0,-1,-1,-1,-1,-1,-1
8py4_1,-1,-1,-1,-1,-1,-1
8q7b_1,-1,-1,-1,-1,-1,-1
7yix_1,-1,-1,-1,-1,-1,-1
5d1z_0,-1,-1,-1,-1,-1,-1
5d1z_1,-1,-1,-1,-1,-1,-1
5d1z_2,-1,-1,-1,-1,-1,-1
5d1z_3,-1,-1,-1,-1,-1,-1
7vug_0,37,-1,-1,38,-1,-1
8gag_0,37,-1,-1,38,-1,-1
7v69_0,37,-1,-1,38,-1,-1
7yu7_0,37,-1,-1,38,-1,-1
7yu8_0,37,-1,-1,38,-1,-1
7v68_0,37,-1,-1,38,-1,-1
7v6a_0,37,-1,-1,38,-1,-1
8x3l_0,37,-1,-1,38,-1,-1
6kpf_0,37,-1,-1,38,-1,-1
8xqo_0,37,-1,-1,38,-1,-1
9b65_0,37,-1,-1,38,-1,-1
8guq_0,37,-1,-1,38,-1,-1
9ego_0,37,-1,-1,38,-1,-1
8gus_0,37,-1,-1,38,-1,-1
8gut_0,37,-1,-1,38,-1,-1
8hn8_0,37,-1,-1,38,-1,-1
8hoc_0,37,-1,-1,38,-1,-1
6kpg_0,37,-1,-1,38,-1,-1
8ghv_0,37,-1,-1,38,-1,-1
6n4b_0,37,-1,-1,38,-1,-1
7xk2_0,37,-1,-1,38,-1,-1
7w0m_0,37,-1,-1,38,-1,-1
6zg3_1,-1,-1,-1,-1,-1,-1
5da0_0,-1,-1,-1,-1,-1,-1
7nx3_0,-1,-1,-1,-1,-1,-1
7vne_2,-1,-1,-1,-1,-1,-1
4dk3_0,-1,-1,-1,-1,-1,-1
4dk6_0,-1,-1,-1,-1,-1,-1
4dka_0,-1,-1,-1,-1,-1,-1
6wbv_0,-1,-1,-1,-1,-1,-1
7s0e_0,-1,-1,-1,-1,-1,-1
4c59_0,-1,-1,-1,-1,-1,-1
6h1f_0,-1,-1,-1,-1,-1,-1
5tq2_0,-1,-1,-1,-1,-1,-1
4tvp_0,-1,-1,-1,-1,-1,-1
5c7k_1,-1,-1,-1,-1,-1,-1
5i8h_3,-1,-1,-1,39,17,-1
5fyl_1,-1,-1,-1,39,17,-1
5t3z_0,-1,-1,-1,39,17,-1
5t3z_1,-1,-1,-1,-1,-1,-1
5u7m_0,-1,-1,-1,-1,-1,-1
5u7o_0,-1,-1,-1,-1,-1,-1
6chb_0,-1,-1,-1,-1,-1,-1
6chb_1,-1,-1,-1,-1,-1,-1
6chb_2,-1,-1,-1,-1,-1,-1
6chb_3,-1,-1,-1,-1,-1,-1
6chb_4,-1,-1,-1,-1,-1,-1
6chb_5,-1,-1,-1,-1,-1,-1
6cuf_1,-1,-1,-1,-1,-1,-1
6cuf_2,-1,-1,-1,-1,-1,-1
6cuf_4,-1,-1,-1,-1,-1,-1
6cuf_5,-1,-1,-1,-1,-1,-1
6cuf_7,-1,-1,-1,-1,-1,-1
6cuf_8,-1,-1,-1,-1,-1,-1
6n1v_0,-1,-1,-1,-1,-1,-1
6n1v_1,-1,-1,-1,-1,-1,-1
6n1v_4,-1,-1,-1,-1,-1,-1
6n1v_5,-1,-1,-1,-1,-1,-1
6n1v_6,-1,-1,-1,-1,-1,-1
6n1v_7,-1,-1,-1,-1,-1,-1
7mxe_0,-1,-1,-1,-1,-1,-1
7kde_3,-1,-1,-1,-1,-1,-1
7uoj_0,-1,-1,-1,-1,-1,-1
7uoj_1,-1,-1,-1,-1,-1,-1
7uoj_2,-1,-1,-1,-1,-1,-1
7uoj_3,-1,-1,-1,-1,-1,-1
7uoj_4,-1,-1,-1,-1,-1,-1
7uoj_5,-1,-1,-1,-1,-1,-1
7dw9_0,-1,-1,-1,-1,-1,-1
7wuj_0,-1,-1,-1,-1,-1,-1
8zf9_0,-1,-1,-1,-1,-1,-1
7b2m_0,-1,-1,-1,-1,-1,-1
7b2q_0,-1,-1,-1,-1,-1,-1
5eu7_0,-1,-1,-1,-1,-1,-1
6tyb_0,-1,-1,-1,-1,-1,-1
6wgl_0,-1,-1,-1,-1,-1,-1
7eaj_0,-1,-1,-1,-1,-1,-1
6mlk_0,-1,-1,-1,-1,-1,-1
7a0v_1,-1,-1,-1,-1,-1,-1
7a17_0,-1,-1,-1,-1,-1,-1
2iff_0,-1,-1,-1,-1,-1,-1
7u8l_0,-1,-1,-1,-1,-1,-1
7u8m_1,-1,-1,-1,-1,-1,-1
7u8m_3,-1,-1,-1,-1,-1,-1
7u8m_5,-1,-1,-1,-1,-1,-1
4yx2_0,-1,-1,-1,-1,-1,-1
4fqk_1,-1,-1,-1,-1,-1,-1
6cnv_0,-1,-1,-1,-1,-1,-1
6cnv_1,-1,-1,-1,-1,-1,-1
6fyw_0,-1,-1,-1,-1,-1,-1
6wo4_0,-1,-1,-1,-1,-1,-1
7mhr_0,-1,-1,-1,-1,-1,-1
7mhx_0,-1,-1,-1,-1,-1,-1
7tzf_0,-1,-1,-1,-1,-1,-1
6qno_0,-1,-1,-1,-1,-1,-1
6z2l_0,-1,-1,-1,-1,-1,-1
4k3j_0,-1,-1,-1,-1,-1,-1
8bpk_0,-1,-1,-1,-1,-1,-1
8rcq_0,-1,-1,-1,-1,-1,-1
3loh_0,-1,-1,-1,-1,-1,-1
3loh_1,-1,-1,-1,-1,-1,-1
7ahu_1,-1,-1,-1,-1,-1,-1
9p0x_0,-1,-1,-1,-1,-1,-1
9kqc_0,-1,-1,-1,-1,-1,-1
9mq7_0,-1,-1,-1,-1,-1,-1
9mq8_2,-1,-1,-1,-1,-1,-1
9mq9_0,-1,-1,-1,-1,-1,-1
9mqa_0,-1,-1,-1,-1,-1,-1
9mqd_0,-1,-1,-1,-1,-1,-1
9mqv_0,-1,-1,-1,-1,-1,-1
9fm2_0,-1,-1,-1,-1,-1,-1
9bth_0,-1,-1,-1,-1,-1,-1
9hb3_0,-1,-1,-1,-1,-1,-1
8zym_0,-1,-1,-1,-1,-1,-1
9mer_0,-1,-1,-1,-1,-1,-1
3g9a_0,-1,-1,-1,-1,-1,-1
3k1k_0,-1,-1,-1,-1,-1,-1
8ya0_1,38,-1,-1,40,-1,-1
8ya2_0,38,-1,-1,40,-1,-1
6itc_0,38,-1,-1,40,-1,-1
8xlk_3,-1,-1,-1,-1,-1,-1
9jnn_1,-1,-1,-1,-1,-1,-1
9jnn_3,-1,-1,-1,-1,-1,-1
8ygu_0,-1,-1,-1,-1,-1,-1
